latitude,longitude,station_name
-8.66670,-36.0333,PANELAS 
-8.01670,-36.0667,TORITAMA (TORRES) 
-8.10000,-37.6500,CUSTODIA 
-8.16670,-70.7667,TARAUACA (SEABRA) 
-10.7833,-37.0500,SANTO AMARO DAS BROTAS 
-12.5572,-41.3886,LENCOIS 
-2.49080,-66.0597,FONTE BOA 
-14.7894,-39.0514,ILHEUS 
-15.5850,-47.3339,RIBEIRAO SANTA RITA 
-15.6067,-56.0603,CUIABA - CAMPUS UNIVERSITARIO 
-17.7394,-39.2575,CARAVELAS 
-18.5042,-54.7347,COXIM 
-19.8733,-42.1317,SANTA RITA DE MINAS 
-20.5167,-41.8667,CAPARAO 
-20.4500,-54.6333,CAIXA DAGUA 
-21.9800,-42.3608,CANTAGALO I 
-22.3494,-42.6242,SAO LOURENCO 
-22.4167,-43.6667,VASSOURAS 
-22.5500,-47.4333,FACULDADE ENGENHARIA - UNICAMP 
-21.9333,-42.7333,BARRA DO SAO FRANCISCO 
-5.05000,-42.8167,TERESINA (SBTE) 
-23.7333,-46.5667,DEMARCHI 
-23.9667,-46.3667,JOSE MENINO 
-23.5333,-46.7500,RETIRO NORTE 
-23.5500,-46.6333,CAMBUCI 
-25.4306,-49.3678,CAMPO COMPRIDO - SE 
-26.8833,-49.1333,USINA SALTO 
-26.8333,-49.2667,TIMBO 
-27.4186,-49.6461,ITUPORANGA 
-28.7000,-51.9333,SERAFINA CORREA 
-29.4703,-52.2497,DEODORO 
0.0500000,-51.0667,MACAPA 
-8.97000,-48.1578,BOM JESUS DO TOCANTINS 
-9.82860,-36.5094,LAGOA DA CANOA 
-18.7206,-47.5244,MONTE CARMELO 
-9.41670,-40.5000,JUAZEIRO 
-10.9000,-37.0500,ARACAJU (VFFLB) 
-21.1833,-48.9167,PINDORAMA (PDV) 
-14.8667,-43.9167,MATIAS CARDOSO 
-14.4058,-56.4464,DIAMANTINO 
-23.5667,-46.6500,PARAISO 
-18.7536,-40.8936,BARRA DE SAO FRANCISCO 
-22.7333,-42.8500,ITABORAI 
-22.3325,-43.1361,PEDRO DO RIO 
-22.7333,-43.3500,FAZENDA SAO BENTO - NUC. COLONIAL 
-22.8192,-43.3442,SAO JERONIMO 
-22.8667,-43.4500,BANGU 
-22.9000,-43.1167,NITEROI (HORTO) 
-22.5333,-43.1833,PETROPOLIS (PARQUE NAC) 
-23.9500,-46.3167,SABOO 
-23.2167,-46.7833,CAMPO LIMPO PAULISTA 
-23.7500,-46.6333,BAIRRO ALVARENGA 
-23.6000,-46.3667,GUAIO 
-28.2667,-52.4000,PASSO FUNDO 
-0.967800,-62.9286,BARCELOS 
-2.88330,-41.6667,LUIZ CORREIA 
-2.53330,-44.3000,SAO LUIS 
-2.53780,-57.7581,URUCARA 
-2.53330,-66.1667,FONTE BOA 
-3.03330,-41.2333,CHAVAL 
-3.71670,-42.5500,MATIAS OLIMPIO 
-3.73330,-43.3500,CHAPADINHA 
-3.77080,-45.2183,ARATOI GRANDE 
-3.20000,-52.2167,TASA - ALTAMIRA 
-3.13750,-58.4431,ITACOATIARA 
-3.10500,-59.9564,BIF/MA-BOMBEIROS 
-3.11670,-59.9500,MANAUS 
-3.30830,-60.6094,MANACAPURU 
-3.13330,-60.0333,RESERVA FLORESTAL DUCKE - INPA 
-3.81670,-62.0833,CODAJAS 
-4.76670,-37.7667,FAZENDA JEQUI 
-4.83330,-37.7833,JAGUARUANA 
-4.93330,-37.9667,RUSSAS 
-4.91670,-38.0833,PEIXE 
-4.81670,-42.1833,CAMPO MAIOR 
-4.16720,-42.8900,MIGUEL ALVES 
-4.58330,-42.8667,UNIAO 
-4.37500,-44.3333,PIRITORO BR-316 
-4.30420,-46.4936,PONTE BR-222 
-4.28330,-55.9833,ITAITUBA 
-5.80000,-35.2167,UFRN 
-5.61670,-35.6000,TAIPU - PARTICULAR 
-5.90000,-35.7667,SAO PAULO DO POTENGI 
-5.20000,-35.4667,TOUROS 
-5.63330,-35.4333,CEARA-MIRIM 
-5.11670,-36.6333,SALINA HENRIQUE LAJES (MACAU) 
-6.28330,-38.1667,MARCELINO VIEIRA (PANATIS) 
-6.40000,-41.7500,VALENCA DO PIAUI 
-6.76190,-43.0264,BARAO DE GRAJAU 
-7.26670,-34.9000,CONDE 
-7.61670,-34.9833,GOIANA 
-7.70000,-35.6667,UMBUZEIRO 
-7.21670,-35.8667,CAMPINA GRANDE 
-7.58330,-35.2000,ALIANCA (PARAGUACU) 
-7.55000,-35.4500,MACAPARANA (DNOCS) 
-7.41670,-35.1167,ITAMBE 
-7.83330,-38.1167,TRIUNFO 
-7.16670,-38.7667,BARRO 
-7.20080,-59.8922,VILA DO APUI 
-8.05000,-34.9167,RECIFE (CURADO) 
-8.11670,-34.9333,RECIFE (IBURA) 
-8.28330,-35.9667,CARUARU 
-8.36670,-35.2333,ESCADA (RFN) 
-8.58330,-35.3833,GAMELEIRA (RFN) 
-8.68330,-35.6000,PALMARES 
-2.92000,-41.3000,SF_0847
-6.75000,-38.2300,SOUZA
-6.52000,-36.3700,PICUI
-8.38000,-35.4500,AMARAGI
-14.0500,-52.2500,
-7.43000,-34.9200,ALHANDRA
-0.100000,-67.1000,S.GAB. DO CACHOEIRA
-13.2700,-49.2000,ENTRONCAMENTO SAO MIGUEL
-21.7200,-52.4400,PORTO UERE
-23.9200,-45.4500,BURRIFAS
-15.0600,-59.8700,VILA BELA  (PCD)
-14.6300,-57.4700,TANGARA DA SERRA
-24.6500,-48.8300,ITAOCA
-26.8600,-52.0200,PONTE SERRADA
-23.8000,-46.0000,SAO LOURENCO
-5.91700,-35.2500,NATAL AEROPORTO
-2.60000,-44.2330,SAO LUIZ /AEROPORTO
-10.7167,-48.5833, Porto Nacional
-12.0500,-48.5333, Peixe
-3.08333,-41.7833, Parnaiba
-29.7091,-55.5255,ALEGRETE
-28.1270,-49.4796,BOM JARDIM DA SERRA - MORRO DA IGREJA
-12.5219,-58.2314,BRASNORTE (NOVO MUNDO)
-15.5242,-46.4356,BURITIS
-17.7056,-42.3892,CAPELINHA
-9.97060,-55.8275,CARLINDA
-19.1225,-51.7208,CASSILANDIA
-18.8022,-52.6025,CHAPADAO DO SUL
-19.9859,-48.1516,CONCEICAO DAS ALAGOAS
-15.7760,-56.0720,PADRE RICARDO REMETTER
-10.1909,-48.3018,PALMAS
-17.8598,-42.8526,Itamarandiba
-10.1286,-36.2864,CORURIPE
-18.5200,-46.4300,Patos de Minas
-23.4495,-54.1819,ITAQUIRAI
-17.7845,-46.1194,JOAO PINHEIRO
-22.8572,-54.6056,JUTI
-18.7806,-40.9865,MANTENA
-9.57640,-49.7233,MARIANOPOLIS DO TO
-10.4344,-45.9219,MATEIROS
-17.4547,-52.6011,MINEIROS
-20.3956,-56.4317,MIRANDA
-13.2535,-46.8903,MONTE ALEGRE DE GOIAS
-31.2483,-50.9064,MOSTARDAS
-13.4111,-54.7522,NOVA UBIRATA
-26.0814,-48.6417,ITAPOA
-11.8875,-49.6083,FORMOSO DO ARAGUAIA
-15.2203,-48.9900,GOIANESIA
-17.5614,-47.1992,GUARDA-MOR
-8.50940,-37.7117,IBIMIRIM
-18.5206,-46.4406,PATOS DE MINAS
-10.4769,-49.6294,PIUM
-21.1008,-41.0394,PRES. KENNEDY
-9.67970,-68.1653,RIO BRANCO
-29.8722,-52.3819,RIO PARDO
-15.7231,-42.4358,RIO PARDO DE MINAS
-16.5542,-46.8819,UNAI
-26.9387,-52.3981,XANXERE
-11.4289,-48.1850,SANTA ROSA DO TOCANTINS
-9.33860,-50.3503,SANTANA DO ARAGUAIA
-30.7506,-55.4014,SANTANA DO LIVRAMENTO
-27.8543,-53.7912,SANTO AUGUSTO
-20.9100,-47.1142,SAO SEBASTIAO DO PARAISO
-29.7022,-54.6944,SAO VICENTE DO SUL
-13.3039,-58.7633,SAPEZAL
-17.7989,-40.2500,SERRA DOS AIMORES
-16.6797,-48.6181,SILVANIA
-12.5550,-55.7228,SORRISO
-29.4492,-51.8233,TEUTONIA
-10.0772,-56.1792,ALTA FLORESTA
-23.0025,-55.3294,AMAMBAI
-20.4756,-55.7839,AQUIDAUANA
-22.9753,-42.0214,ARRAIAL DO CABO
-31.3478,-54.0133,BAGE
-13.7858,-57.8386,CAMPO NOVO DOS PARECIS
-27.3956,-53.4294,FREDERICO WESTPHALEN
-10.1908,-48.3019,PALMAS
-8.09111,-60.3806,NOVO ARIPUANA
-10.4842,-52.3725,SAO JOSE DO XINGU
-30.1861,-51.1781,PORTO ALEGRE- BELEM NOVO
-8.72972,-49.8564,SANTA MARIA DAS BARREIRAS
-1.82194,-52.1117,PORTO DE MOZ
-11.9878,-51.4261,SERRA NOVA DOURADA
-6.56194,-35.1353,CAMARATUBA
-1.04722,-46.7858,BRAGANCA
-3.51083,-52.9633,MEDICILANDIA
0.567778,-50.8236,ITAUBAL
-7.12419,-48.7813,SANTA FE DO ARAGUAIA
-10.8283,-49.8479,LAGOA DA CONFUSAO
-7.10389,-48.2011,ARAGUAINA
-11.2842,-47.2122,ALMAS
-7.44139,-44.3450,URUCUI
-16.3994,-47.6258,CRISTALINA (FAZENDA SANTA MONICA)
-3.27028,-52.3947,ALTAMIRA
-22.1939,-54.9114,DOURADOS
-18.2914,-40.7364,ECOPORANGA
-9.79336,-47.1327,RIO SONO
-2.59222,-42.7075,PREGUICAS
-12.6031,-52.1625,QUERENCIA
-2.63361,-59.6006,RIO URUBU
-2.59250,-48.3606,TOME ACU
-18.6205,-40.6062,Nova Munique
-27.2235,-52.0352,Santa Cruz
-19.5130,-43.3740,Senhora do Carmo
-18.1286,-40.3526,Palhinha
-22.8620,-43.0050,Arsenal
-22.1220,-42.7800,Volta do Piao
-24.4910,-49.2260,Centro
-24.2680,-46.9610,Parque do Trevo
-23.7760,-45.6530,Camburi
-23.7680,-45.6850,Juquehy
-23.7590,-45.7220,Juquehy2
-23.2471,-48.1958,Centro
-23.3470,-44.9400,Poruba
-26.3723,-48.7234,Centro
-27.0070,-48.5960,Barra
-27.0310,-48.6410,Rio Pequeno
-27.4320,-48.4580,Canasvieiras
-27.2164,-52.0149,Salete
-27.5806,-50.3588,Sao Pedro
-27.2782,-51.4401,Sao Sebastiao
-27.2668,-48.7679,Centro
-26.4514,-52.6899,Esperanca
-28.0529,-48.6479,Areias de Palhocinha
-28.1020,-48.6740,Campo D Una
-27.2748,-52.3403,Prefeitura Municipal
-28.2156,-49.4567,Tres Barras
-27.4830,-50.1188,Prefeitura Municipal
-27.1920,-50.1770,Volta Grande
-26.4113,-50.1432,Lagoa Seca
-1.24927,-48.4578,Ilha Outeiro
-1.16426,-48.4685,Vila Mosqueiro
-1.30874,-48.4798,Icoaraci
-3.12819,-58.1568,Centro
2.80427,-60.7395,Olimpico
-6.51951,-49.8592,Novo Brasil
-1.77100,-47.4370,Centro
-26.6802,-52.7468,Interior
-26.8210,-50.0110,Rio da Prata
-26.4539,-50.2379,Bairro Novo
-6.05570,-49.8867,Betania
-7.31050,-50.0543,POSTO ESTRATEGIA SAUDE DA FAMILIA NOEMIA GOMES DE MORAIS
-0.0412630,-51.1792,Centro
-4.70700,-55.9907,Industrial
-5.39560,-47.8114,Prefeitura Municipal
-5.55265,-47.5776,Centro Cultural
-1.53985,-45.0794,Centro
-2.89129,-41.9039,Centro
-28.0443,-49.2851,Prefeitura Municipal
-26.8922,-49.9918,Estrada Geral Rio Wildy
-26.9714,-50.0010,CEI Primeiros Passos
-26.6567,-49.9928,Rio da Anta
-26.2426,-48.6385,Centro
-1.72816,-45.1420,Prefeitura Municipal
-3.94254,-42.9247,Prefeitura Municipal
-3.63686,-45.1823,Centro
-5.81861,-44.2302,Centro
-26.3869,-48.5885,Praia do Ervino
-27.2650,-48.8340,Rua Moacir Marques
-3.00228,-60.0458,Taruma
-5.73646,-44.1608,Centro
-26.2219,-48.5011,Enseada
-2.98676,-60.0165,Santa Etelvina
-29.9240,-51.1700,Marechal Rondon
-31.7644,-52.7645,Centro
-29.9970,-51.3090,Centro
-28.3720,-54.1670,Esquina Gaucho
-29.5809,-53.4467,Centro
-29.9170,-51.0580,Morada do Vale I
-27.6493,-54.3182,Eldorado
-4.62161,-45.4558,Centro
-5.68210,-43.0910,Prefeitura Municipal
-29.8570,-51.2760,Nova Santa Rita
-31.6500,-52.3600,Sinott
-5.49528,-44.5558,Centro
-2.49785,-43.2533,Alto Formoso
-2.71773,-44.3190,Pedrinhas
-3.67095,-46.6333,Hospital Santa Teresinha
-2.06688,-44.7836,Centro
-3.97056,-45.6567,Prefeitura Municipal
-2.86660,-59.3749,Zona Rural
-8.20500,-41.0756,ACAUA
-27.6620,-53.6430,Centro
-30.4334,-55.2821,Serra do Cavera
-27.0840,-52.2853,Sao Rafael
-29.0459,-49.7113,Garuva de Cima
-3.42282,-41.8915,Centro
-27.1053,-51.2458,Centro
-27.2806,-48.7009,Porto do Itinga
-2.51739,-44.1708,EletronorteSL3
-19.8313,-54.8313,SAAE
-23.9388,-54.2914,UBS Valdir Pazzoti
-12.3886,-54.9356,Sede da Prefeitura Municipal
-10.6454,-55.7069,Centro
-14.7852,-57.2781,Boa Esperanca
-16.8063,-49.3544,Residencial Caraibas
-16.7990,-49.2770,Parque Veiga Jardim
-16.7590,-49.3390,Tamandua
-16.7630,-49.2890,Vera Cruz
-16.7930,-49.1990,Setor Vale do Sol
-17.7440,-48.6270,Prefeitura Municipal
-16.8190,-49.2550,Residencial Solar Central Park
-26.9545,-52.5297,Defesa Civil
-16.0920,-48.0300,Vale do Pedregal
-16.8400,-49.3150,Jardim Monte Sinai
-26.8394,-52.4117,Linha Barro Preto
-29.9930,-51.0660,Vila Tupa
-30.0230,-51.0510,Pirati
-29.9950,-51.0810,Americana
-29.3345,-53.0845,Taboazinho
-30.3386,-53.2702,BR290
-29.8908,-53.0043,Comunidade Tres Vendas
-29.9635,-51.0930,Rio Gravatai
-3.28200,-39.9040,Nascente
-20.6913,-55.2864,Prefeitura Municipal
-5.50800,-36.8590,Av. Luiz Gonzaga
-6.36936,-35.0070,Centro
-6.31400,-35.0440,Cunhau
-6.95052,-35.5465,Centro
-6.97300,-34.8360,Centro
-5.06526,-36.7824,Centro
-6.16197,-35.3140,Laranjeiras
-7.47800,-34.8130,Centro
-7.88538,-37.1267,MONTEIRO
-7.33611,-35.9266,QUEIMADAS
-8.62059,-35.8412,Batateiras
-6.93008,-35.7900,REMIGIO
-8.72622,-38.6899,ITACURUBA - APAC
-8.66300,-35.9046,LAGOA DOS GATOS - APAC
-7.78911,-35.0915,ARACOIABA - APAC
-7.62750,-39.5512,MOREILANDIA - APAC
-7.88839,-38.1970,JATIUCA - APAC
-8.81200,-35.9320,Centro
-8.87817,-36.3681,SAO JOAO - APAC
-8.50700,-35.8950,Barra do Riachao
-7.34566,-37.2897,BREJINHO - APAC
-8.76867,-35.3130,SAU - APAC
-10.1300,-36.1711,Vassouras
-9.82900,-35.9030,Alto da Barra
-8.44341,-35.3460,ARIPIBU - APAC
-8.61500,-37.1547,BUIQUE - APAC
-9.44265,-36.7883,ESTRELA DE ALAGOAS
-10.2924,-36.3090,Centro
-9.26676,-37.6516,INHAPI
-9.46292,-35.5589,Alto da Boa Vista
-7.41446,-35.2570,CAMUTANGA - APAC
-8.72728,-39.0944,ABARE
-13.6532,-41.2694,BARRA DA ESTIVA
-14.2086,-39.5986,Centro
-8.61158,-38.4863,FLORESTA
-9.05138,-36.8574,IATI - APAC
-7.47000,-40.2780,Serrolandia
-14.3948,-43.6796,IUIU
-12.7800,-38.9170,Centro
-7.44820,-35.2411,FERREIROS - APAC
-7.56648,-34.8579,PONTA DE PEDRA - APAC
-14.3477,-42.1854,RIO DO ANTONIO
-11.5063,-38.9481,TEOFILANDIA
-16.0281,-47.0906,Centro
-22.7047,-46.0348,Sao Mateus
-15.4298,-39.3328,Centro
-22.7940,-46.0030,camanducaia06
-19.8610,-44.1550,Icaivera
-21.2650,-42.6810,Distrito de Gloria
-21.1424,-42.7980,Rio Xopoto
-19.5545,-42.1217,Centro
-19.6220,-43.4300,Ipoema
-20.7260,-42.1470,Alvorada
-21.0092,-42.7193,Centro
-21.1520,-42.7969,Centro
-19.4393,-42.2140,Centro
-21.6720,-43.2200,Centro
-15.8816,-43.3186,JANAUBA
-22.0969,-46.1889,Rio Pardo
-21.7700,-43.4900,Humaita
-21.7070,-43.4850,Igrejinha
-20.5413,-43.9874,Centro
-21.6770,-43.4360,Ponte Preta
-21.7040,-43.4360,Sao Judas Tadeu
-17.8449,-46.5113,Planalto
-20.1500,-41.6150,Centro
-20.2000,-41.5940,Corrego Sao Domingos
-20.2577,-42.0263,Pouso Alegre
-18.4744,-43.0594,Centro
-18.6581,-41.4026,Centro
-21.1998,-42.6104,Centro
-16.8706,-41.2613,Fazenda Vista Alegre
-16.4264,-44.0922,Distrito Ermendinha
-18.4427,-41.4977,Esperanca
-18.3546,-41.5975,Centro
-18.4927,-41.1048,Centro
-19.1538,-42.2418,Gameleira
-21.6840,-43.4040,Represa
-21.6740,-43.4440,Distrito Industrial
-15.8456,-43.0476,RIACHO DOS MACHADOS
-21.6267,-43.0168,Sao Sebastiao
-19.7900,-43.7550,Ravena
-19.7579,-43.8332,Industrial Americano
-19.7663,-43.8354,Palmital
-18.4642,-43.3063,Centro
-18.5917,-41.4879,Centro
-21.5410,-43.0140,Santa Rita
-21.5240,-43.0150,Sao Cristovao
-18.7801,-42.3764,Centro
-20.1658,-42.5218,Centro
-15.7985,-42.2248,TAIOBEIRAS
-21.0090,-42.8410,Centro
-21.0106,-42.8415,Rio Xopoto
-20.8699,-41.5782,Cafe
-21.1573,-41.5671,Centro
-19.6790,-40.2590,Guarana
-21.1335,-41.6782,Rio Itabapoana
-20.9739,-41.5090,Distrito Conceicao de Muqui
-19.8300,-40.3690,Centro
-19.8310,-40.3680,Av. Getulio Vargas
-19.7210,-40.6100,Sao Jacinto
-20.1320,-40.1930,Jacaraipe
-23.0370,-44.1950,Portogalo
-22.9870,-44.2180,Monsuaba2
-21.6179,-42.1182,Verdes Campos
-21.1365,-41.6779,Lia Marcia
-22.0310,-43.2070,SAELEG
-23.0370,-44.1770,Praia de Garatucaia
-21.9080,-42.2610,Euclidelandia
-22.0510,-42.5220,EMATER
-8.44176,-35.9522,AGRESTINA - APAC
-7.83007,-35.8842,SANTA MARIA DO CAMBUCA - APAC
-11.4803,-39.4044,RETIROLANDIA
-11.7029,-39.3270,RIACHAO DO JACUIPE
-20.4871,-43.1985,Centro
-20.9884,-43.0128,Centro
-18.9666,-43.2584,Centro
-21.1080,-44.0370,Paloma
-19.2008,-42.0428,Centro
-20.8380,-42.6550,Centro
-20.4216,-41.8535,Pq. Nac. Caparao
-18.6680,-41.9790,Chonim de Baixo
-19.1529,-42.0804,Centro
-18.0646,-41.4287,Centro
-20.2361,-41.5080,Centro
-19.9963,-40.8883,Morro do Cafezal
-18.4171,-40.2219,Vila Verde
-22.8980,-42.9400,Inoa
-26.1811,-48.6020,Itapoa Terminais Portuarios
-28.1530,-48.6920,Imbituba01
-22.7760,-42.9380,Apolo II
-22.8370,-42.8820,Sao Jose
-22.7613,-43.1084,Ilha de Paqueta
-22.8180,-42.9960,Vila Tres
-22.8080,-42.9640,Vista Alegre
-8.38233,-35.7594,CAMOCIM DE SAO FELIX - APAC
-27.0524,-52.0831,Prefeitura Municipal
-22.0323,-42.7946,Est.Santa Rita
-6.58226,-48.6437,Prefeitura Municipal
-8.30542,-38.7323,CARNAUBEIRAS DA PENHA
-9.05694,-36.6236,TEREZINHA - APAC
-7.66881,-35.4125,VICENCIA - APAC
-10.1224,-36.1791,Centro
-16.5950,-39.1090,Trancoso
-17.1869,-41.4792,Ponto do Marambaia
-19.9170,-44.0800,Centro
-19.8370,-44.1480,Retiro
-19.8940,-44.0950,Bairro Praia
-19.9200,-44.0800,Fonte Grande
-20.5824,-40.6461,Olivania
-20.6584,-40.6131,Posto da PRF
-23.1090,-44.2480,Praia de Bananal
-23.1370,-44.2820,Praia Sitio Forte
-23.1390,-44.1690,Vila do Abraao
-21.9890,-42.2590,Bairro Reta
-22.6670,-43.1340,Vila Nova
-22.4760,-43.5812,Morro Azul
-26.8520,-48.7710,Pedra de Amolar
-27.1160,-48.6160,Praia Mar
-27.0600,-48.6020,Ilhota
-21.6702,-42.0794,Centro
-22.6400,-43.6500,Estrada Ary Schivo
-22.5985,-43.7142,Escola Municipal Dr. Carlos Nabuco
-22.8070,-43.0410,Mutuaguacu
-22.7810,-43.0270,Fazenda dos Mineiros
-3.60455,-55.3302,Centro
-7.18970,-35.9844,yemu-brazil.5922
-7.19720,-34.8131,yemu-brazil.5843
-7.15000,-35.9500,yemu-brazil.5914
